t_val,u_val,du_dt_val,d2u_dt2_val
43.3,0.192805196027519,-0.198774994038469,-0.0480557965578781
43.4,0.172692597449873,-0.203313381550409,-0.0430221515217488
43.5,0.152153910913762,-0.207360753548693,-0.0378862764804749
43.6,0.131235859239938,-0.210905063001293,-0.0326504408037596
43.7,0.109990399193854,-0.213922141250551,-0.0273345675444072
43.8,0.088471010822867,-0.216395101568787,-0.0219575600729262
43.9,0.0667317709444935,-0.218314737213698,-0.0165350948065863
44,0.0448273531464202,-0.219679521428357,-0.0110799314422755
44.1,0.0228130277864977,-0.220495607441217,-0.00560222461068861
44.2,0.000743799859563372,-0.220776104165528,-0.000108042990224086
44.3,-0.0213354037395817,-0.220520061958306,0.00541434325671916
44.4,-0.0433650769812869,-0.219716760969887,0.0109346523314021
44.5,-0.065282998754411,-0.218361398730128,0.0164177851817583
44.6,-0.0870303549191398,-0.216453807302149,0.021838182137877
44.7,-0.108551738306984,-0.213998453282342,0.0271795190761893
44.8,-0.129795148720778,-0.211004437800363,0.0324344075806938
44.9,-0.150711992934687,-0.207485496519135,0.0376040998506629
45,-0.171257084694195,-0.20345999963485,0.0426981990924021
45.1,-0.191395392322206,-0.198930729143487,0.0477411337674312
45.2,-0.211073943624241,-0.193894167141392,0.0527062875217341
45.3,-0.230223558491994,-0.188371154094126,0.0575353909524017
45.4,-0.248783567889596,-0.182381497139929,0.0621873626277073
45.5,-0.266701891612905,-0.175943848695147,0.0666381911215382
45.6,-0.283935038289514,-0.169075706454223,0.0708806929066517
45.7,-0.300448105378751,-0.161793413389703,0.0749242804128611
